name,exp_id,run_id,Accuracy,AbsLoss,SignedLoss,A_Value_Variance,A_Value_Ex,A_Value_Smooth,DDPG_Version,buffer.m,env.U_2,ddpg.tau_decay,env.b,env.mu,env.sigma,general_settings.max_episodes,ddpg.noise_scale,env.dt
Multiple Env and Tau ,10_,2c8f42b5d31746148c5a9f5ec3097003,0.916886099,0.058179731,0.058179731,7.83801E-05,0.7,0.758179731,ShockBuffer,8,pow,linear,-0.160714286,0.13,0.4,10000,1,0.2
Multiple Env and Tau ,10_,35a32ebe45f74734886093e7e6959dbd,0.927196748,0.054602439,-0.054602439,3.38175E-05,0.75,0.695397561,DDPG,8,pow,linear,-0.916666667,0.23,0.4,10000,1,0.2
Multiple Env and Tau ,10_,3f93d454442f47cc9a582fc3abecc81d,0.070873681,0.46456316,-0.46456316,0.005357626,0.5,0.03543684,DDPG,8,pow,linear,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,4241c39783d144518262c355ad32aff9,0.997846932,0.001076534,0.001076534,0.001141474,0.5,0.501076534,ShockBuffer,8,pow,none,-0.666666667,0.3,0.6,10000,1,0.2
Multiple Env and Tau ,10_,4c2220fc453244c9b66d97ac81baa4e3,0.977057322,0.011471339,-0.011471339,2.07846E-05,0.5,0.488528661,ShockBuffer,8,pow,linear,-0.666666667,0.3,0.6,10000,1,0.2
Multiple Env and Tau ,10_,5ef3f2d2b6224be085d7aaa9e4f5d772,0.962409339,0.018795331,0.018795331,0.00069503,0.5,0.518795331,ShockBuffer,8,pow,none,-0.5625,0.5,0.8,10000,1,0.2
Multiple Env and Tau ,10_,61caf697429645f498884429ad7f279a,0.939627363,0.030186319,-0.030186319,0.000273313,0.5,0.469813681,DDPG,8,pow,linear,-0.666666667,0.3,0.6,10000,1,0.2
Multiple Env and Tau ,10_,63ab358587a24afdaba88989558a8299,0.400240249,0.593762153,-0.593762153,0.001104771,0.99,0.396237847,DDPG,8,pow,none,0.747474747,0.01,0.2,10000,1,0.2
Multiple Env and Tau ,10_,678293d1aeed4bedb3a3b04c76c2330a,0.059311309,1,-1,0,6.073390319,0.36022073,DDPG,8,pow,linear,0.506041956,0.03,0.1,10000,1,0.2
Multiple Env and Tau ,10_,695ea03a7a11486188111e054dc51fb0,0.000199901,0.49990005,-0.49990005,9.98008E-06,0.5,9.99503E-05,DDPG,8,pow,linear,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,6cb1c4cabc5345aaa43b5fbcd5fd3648,0.966271626,0.02529628,0.02529628,0.001842354,0.75,0.77529628,ShockBuffer,8,pow,none,-0.916666667,0.23,0.4,10000,1,0.2
Multiple Env and Tau ,10_,8073d7bb0d214eeb893111808145c53c,0.999975515,1.22426E-05,-1.22426E-05,0.001701046,0.5,0.499987757,DDPG,8,pow,linear,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,88cba82a09304b6b9b17b65479b874fd,0.901467377,0.049266311,-0.049266311,0.000212882,0.5,0.450733689,DDPG,8,pow,none,-0.666666667,0.3,0.6,10000,1,0.2
Multiple Env and Tau ,10_,88e065d24ed84cf986fa7a43cfc75fdd,0.877788121,0.061105939,0.061105939,0.001720064,0.5,0.561105939,ShockBuffer,8,pow,none,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,896a2c57d9904428bc7216e9164421bd,0.998230271,0.00038934,-0.00038934,5.57741E-07,0.22,0.21961066,ShockBuffer,8,pow,linear,-0.85528757,0.8,1.4,10000,1,0.2
Multiple Env and Tau ,10_,9191d6223fdc430bb612ff1bb8689fca,0.92595258,0.016290432,-0.016290432,7.83381E-06,0.22,0.203709568,DDPG,8,pow,none,-0.85528757,0.8,1.4,10000,1,0.2
Multiple Env and Tau ,10_,953a9a04aac04c29bd0ec651efa77f50,0.937421431,0.043804998,0.043804998,0.001315174,0.7,0.743804998,ShockBuffer,8,pow,none,-0.160714286,0.13,0.4,10000,1,0.2
Multiple Env and Tau ,10_,a3aa8e03b95546b79a41ac59b6c89fae,0.103470325,0.448264837,-0.448264837,0,0.5,0.051735163,DDPG,8,pow,linear,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,a877df9907994b92ba920202f63160b3,0.421296927,0.289351536,-0.289351536,0.087796685,0.5,0.210648464,DDPG,8,pow,none,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,a8c8d761acbb4d41977b4018d8e1a31c,0.994398345,0.002800827,-0.002800827,7.76796E-05,0.5,0.497199173,ShockBuffer,8,pow,linear,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,bdbcad4017204f588894467a14320b42,0.940909232,0.041363537,-0.041363537,0.000235184,0.7,0.658636463,DDPG,8,pow,linear,-0.160714286,0.13,0.4,10000,1,0.2
Multiple Env and Tau ,10_,bfbc52259a3c444384ba374b03ad50eb,0.957373996,0.021313002,0.021313002,0.001389194,0.5,0.521313002,DDPG,8,pow,none,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,c3a6fff93a634bcf9cf5be58c56f80a5,0.004273881,0.497863059,-0.497863059,0.000236444,0.5,0.002136941,DDPG,8,pow,linear,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,caee7c61cc464d219adc6fcd44c042f5,0.956016231,0.021991885,-0.021991885,8.38229E-05,0.5,0.478008115,DDPG,8,pow,linear,-0.5625,0.5,0.8,10000,1,0.2
Multiple Env and Tau ,10_,ce50dfd3c3674d32b13a30a2b98062d9,0.741760488,0.129119756,-0.129119756,0.000114668,0.5,0.370880244,DDPG,8,pow,linear,-1,0.09,0.3,10000,1,0.2
Multiple Env and Tau ,10_,d536ce422dbc4868b6cf3cb724e9aba7,0.964962469,0.007708257,0.007708257,2.49078E-05,0.22,0.227708257,ShockBuffer,8,pow,none,-0.85528757,0.8,1.4,10000,1,0.2
Multiple Env and Tau ,10_,d6f022ebe53b436785ffbdeae03cdba4,0.699046368,0.297944096,0.297944096,0.035782135,0.99,1.287944096,ShockBuffer,8,pow,none,0.747474747,0.01,0.2,10000,1,0.2
Multiple Env and Tau ,10_,dd811448cab5461dbe9a1627e248dff8,0.974985959,0.01250702,0.01250702,6.60049E-05,0.5,0.51250702,ShockBuffer,8,pow,linear,-0.5625,0.5,0.8,10000,1,0.2
Multiple Env and Tau ,10_,e9f3849016224c898006e0adb117535d,0.947865538,0.036494123,-0.036494123,0.000117391,0.7,0.663505877,DDPG,8,pow,none,-0.160714286,0.13,0.4,10000,1,0.2
Multiple Env and Tau ,10_,f9bdd3f0654440169d17e79c416600b4,0.943056821,0.012527499,0.012527499,5.97752E-05,0.22,0.232527499,DDPG,8,pow,linear,-0.85528757,0.8,1.4,10000,1,0.2
Time step analysis -Pow,12,903ea05f0aa14fa6bcb9a99bdf82ea35,0.212226102,0.020508369,0.020508369,0.000802693,0.026033319,0.046541689,ShockBuffer,8,pow,none,-4.27475,0.019536,0.377183,10000,1,0.01
More Multiple Env and Tau ,12_,019d631565654f30aa17f737c96579ac,0.86921214,0.093969473,-0.093969473,0.001028972,0.718487731,0.624518258,DDPG,8,pow,none,-0.920993036,0.375250341,0.521420347,10000,1,0.2
More Multiple Env and Tau ,12_,045accf739754a909de7accab30160ef,0.820027045,0.054725951,-0.054725951,4.38683E-05,0.304078747,0.249352797,DDPG,8,pow,none,-0.169283381,0.049222764,0.372074645,10000,1,0.2
More Multiple Env and Tau ,12_,077d94c2cd6b4dbda5eadafa39cf943c,1,1,1,1.185491376,-0.464262624,15.82491665,DDPG,8,pow,linear,1.382852025,0.100458941,0.751790724,10000,1,0.2
More Multiple Env and Tau ,12_,07e1f0ec2b78450fb7e1d9fc2f9fbc0a,1,1,1,0.875465193,-0.847165725,42.67159421,DDPG,8,pow,linear,1.713179322,0.43587175,0.849367818,10000,1,0.2
More Multiple Env and Tau ,12_,0b147390ca124fbea9cf74dcf98c23a5,0.847067699,0.07646615,-0.07646615,0.117733322,0.5,0.42353385,Estimate,8,pow,linear,0.5,0.16,0.8,10000,1,0.2
More Multiple Env and Tau ,12_,0d545ee12f384e1b9f5895a603b9be55,0.937661097,0.018955936,0.018955936,0.002867525,0.304078747,0.323034683,ShockBuffer,8,pow,none,-0.169283381,0.049222764,0.372074645,10000,1,0.2
More Multiple Env and Tau ,12_,100f35b869b04a79b519669124dca64f,0.995700374,0.003192505,0.003192505,0.001905477,0.742507576,0.745700081,ShockBuffer,8,pow,none,-1.274024246,0.436491422,0.508440183,10000,1,0.2
More Multiple Env and Tau ,12_,103f95d86e7c4acc8c8bb7176c9694dd,1,1,1,0.000173433,-0.931126346,1.13267856,DDPG,8,pow,linear,1.828278282,0.22867689,0.544526091,10000,1,0.2
More Multiple Env and Tau ,12_,12099df6192a43559e3de93b1c776646,0.988588272,0.009734922,0.009734922,2.72548E-05,0.85306293,0.862797853,ShockBuffer,8,pow,linear,-0.386701951,0.432156258,0.604419274,10000,1,0.2
More Multiple Env and Tau ,12_,13edaf94514b43448ca4520ee9fbb6bf,0.550092121,0.04677171,0.04677171,0.000460769,0.103958416,0.150730126,DDPG,8,pow,none,-6.311154153,0.262038346,0.587164281,10000,1,0.2
More Multiple Env and Tau ,12_,166f7136c52e4d7a93de2d7e00745553,0.998388033,0.001196897,0.001196897,0.000188624,0.742507576,0.743704473,ShockBuffer,8,pow,linear,-1.274024246,0.436491422,0.508440183,10000,1,0.2
More Multiple Env and Tau ,12_,185e32aef54f479bb1aacb08eb2795dd,0.955136411,0.028274067,0.028274067,5.03505E-05,0.63022302,0.658497086,ShockBuffer,8,pow,linear,-0.083642987,0.199604661,0.540623719,10000,1,0.2
More Multiple Env and Tau ,12_,1a93be639b8d43f8ae37e8d9520e1a14,0.991369758,0.003673814,0.003673814,1.41338E-06,0.425690751,0.429364565,DDPG,8,pow,linear,-0.921095999,0.454081876,0.745152981,10000,1,0.2
More Multiple Env and Tau ,12_,1b17aa43053f4d7e8dbecbdca4db5752,1,1,-1,0.857147825,-0.704639072,-51.64160487,ShockBuffer,8,pow,linear,1.408802346,0.204884675,0.84336328,10000,1,0.2
More Multiple Env and Tau ,12_,1c5bfe1e64a34e259f8a32ba5b305d41,1,1,1,0.838110305,-0.117426709,50.84378331,DDPG,8,pow,linear,6.634392539,0.196603398,0.545115479,10000,1,0.2
More Multiple Env and Tau ,12_,1ec4920c0a2c493198a4860f04598015,0.668352872,0.319874249,-0.319874249,7.00168E-05,0.96450179,0.644627541,DDPG,8,pow,none,0.730979503,0.250281268,0.982132242,10000,1,0.2
More Multiple Env and Tau ,12_,2136cea333dd45329a581215eba38edd,0.891378993,0.068455459,0.068455459,0.000158149,0.63022302,0.698678478,DDPG,8,pow,linear,-0.083642987,0.199604661,0.540623719,10000,1,0.2
More Multiple Env and Tau ,12_,220ad3c1495843d7a0900dffe37a5659,1,1,-1,2.232762045,-0.422374612,-54.01792361,DDPG,8,pow,none,3.68512314,0.327013552,0.536972282,10000,1,0.2
More Multiple Env and Tau ,12_,24154e5f5fed4bb4b6aeaa03461cfc26,0.994024833,0.005340171,0.005340171,0.00203,0.893727523,0.899067694,ShockBuffer,8,pow,none,-3.739210461,0.231253098,0.233662068,10000,1,0.2
More Multiple Env and Tau ,12_,2503494a241e40d790ac62b7c59e5f17,0.899789663,0.041346642,0.041346642,0.000192368,0.41259857,0.453945212,DDPG,8,pow,none,-1.14027834,0.467942826,0.727943059,10000,1,0.2
More Multiple Env and Tau ,12_,2b8a17b9cbe6404499e4fef8e075b7fa,0.965347021,0.021079073,0.021079073,2.89053E-05,0.608290343,0.629369416,ShockBuffer,8,pow,linear,-3.350679346,0.428057367,0.402176776,10000,1,0.2
More Multiple Env and Tau ,12_,2e72c6a73cd94e33befd0abf2fbcc766,0.974725539,0.02446986,-0.02446986,0.000328783,0.968165438,0.943695578,ShockBuffer,8,pow,none,-4.807879264,0.295533598,0.229255547,10000,1,0.2
More Multiple Env and Tau ,12_,3310ebf95f0a40e38742e3a3f613a78d,1,1,1,2.255977188,-0.623955055,53.07794246,DDPG,8,pow,none,9.54356499,0.440758174,0.287543775,10000,1,0.2
More Multiple Env and Tau ,12_,35f15ceaf7d848439dddff5a0ef366c0,0.985571707,0.013156412,-0.013156412,0.001844295,0.911848111,0.898691699,ShockBuffer,8,pow,none,-0.680905212,0.26605024,0.416628489,10000,1,0.2
More Multiple Env and Tau ,12_,365b48bb3b044f21b62360f2f848886f,0.740151474,0.070522652,-0.070522652,0.000190832,0.271399084,0.200876433,DDPG,8,pow,linear,-0.239748549,0.140371361,0.645904427,10000,1,0.2
More Multiple Env and Tau ,12_,38a8260ce0dd4ea592ed8928d5c7bf06,1,1,1,2.253665568,-0.704639072,46.64701298,DDPG,8,pow,none,1.408802346,0.204884675,0.84336328,10000,1,0.2
More Multiple Env and Tau ,12_,3eef4e43262e404d9c1cd7e808ea38db,0.99701585,0.002667017,0.002667017,3.1425E-05,0.893727523,0.89639454,ShockBuffer,8,pow,linear,-3.739210461,0.231253098,0.233662068,10000,1,0.2
More Multiple Env and Tau ,12_,3f9fe9fc3ce0459d8733c0201b4646ed,1,1,1,0.858226469,-0.620184445,51.79649476,DDPG,8,pow,linear,1.752704155,0.308612567,0.813081747,10000,1,0.2
More Multiple Env and Tau ,12_,43ef8454d1ae48b18e3f9c0d9f556534,0.955110934,0.027305585,0.027305585,0.000225772,0.608290343,0.635595929,DDPG,8,pow,linear,-3.350679346,0.428057367,0.402176776,10000,1,0.2
More Multiple Env and Tau ,12_,4491f4ed959d4a79995db01313f7f002,1,1,1,2.093570427,-0.117426709,53.51999356,DDPG,8,pow,none,6.634392539,0.196603398,0.545115479,10000,1,0.2
More Multiple Env and Tau ,12_,450d899ea2b34f42beb043c502a79489,0.990894915,0.007033874,-0.007033874,0.007839471,0.772521481,0.765487607,ShockBuffer,8,pow,none,0.662001896,0.149865987,0.757598535,10000,1,0.2
More Multiple Env and Tau ,12_,48dec43e84684399bdd0d2e0c9999ed8,0.749313113,0.013622724,0.013622724,8.36482E-09,0.05434159,0.067964314,DDPG,8,pow,linear,-4.248118592,0.212195503,0.862581416,10000,1,0.2
More Multiple Env and Tau ,12_,49ba995d9a2a47149bcf37a51bd32096,0.557278063,0.343323575,-0.343323575,0.000981465,0.77548354,0.432159965,DDPG,8,pow,linear,-5.252379477,0.346000121,0.267134001,10000,1,0.2
More Multiple Env and Tau ,12_,4b7b125f7879459d88889e204b564776,1,1,1,0.859404392,-0.652569349,51.78122295,DDPG,8,pow,linear,1.633073326,0.364106461,0.938801662,10000,1,0.2
More Multiple Env and Tau ,12_,4bc993162bc34400a5893b8b1a16c82a,1,1,1,2.106937805,-0.663134182,48.92482634,DDPG,8,pow,none,9.694394418,0.392783163,0.261009344,10000,1,0.2
More Multiple Env and Tau ,12_,4f9e4892bf8148aea4d9c4b1e7c88456,0.992458796,0.005599401,-0.005599401,0.000212685,0.742507576,0.736908175,DDPG,8,pow,linear,-1.274024246,0.436491422,0.508440183,10000,1,0.2
More Multiple Env and Tau ,12_,51e7f420414243beb030c75861c33172,1,1,1,2.265060939,-0.620184445,48.34926007,DDPG,8,pow,none,1.752704155,0.308612567,0.813081747,10000,1,0.2
More Multiple Env and Tau ,12_,5220a02e4eaa47679453abf2aeedb63e,0.265392797,0.319631384,0.319631384,0.000808128,0.435105159,0.754736543,ShockBuffer,8,pow,none,0.947277488,0.014810912,0.803518248,10000,1,0.2
More Multiple Env and Tau ,12_,549705fbbca440b587fe66b6ac2371d2,0.93736233,0.025844213,0.025844213,5.28311E-06,0.41259857,0.438442783,ShockBuffer,8,pow,linear,-1.14027834,0.467942826,0.727943059,10000,1,0.2
More Multiple Env and Tau ,12_,564e9e2b80d74c8bb319b58cc923b22f,0.945035836,0.023397736,-0.023397736,0.000377665,0.425690751,0.402293015,ShockBuffer,8,pow,none,-0.921095999,0.454081876,0.745152981,10000,1,0.2
More Multiple Env and Tau ,12_,579a243b92524260b01797474ff6f61d,0.99778026,0.000915862,0.000915862,0.000258903,0.41259857,0.413514432,ShockBuffer,8,pow,none,-1.14027834,0.467942826,0.727943059,10000,1,0.2
More Multiple Env and Tau ,12_,58327b5f7eb9434e8561b4da2e36e731,0.969629224,0.02182103,-0.02182103,0.000904178,0.718487731,0.696666701,ShockBuffer,8,pow,none,-0.920993036,0.375250341,0.521420347,10000,1,0.2
More Multiple Env and Tau ,12_,5998c7a4b2b5446c993c1de13fc7954c,0.917221062,0.025171316,0.025171316,5.03144E-05,0.304078747,0.329250063,ShockBuffer,8,pow,linear,-0.169283381,0.049222764,0.372074645,10000,1,0.2
More Multiple Env and Tau ,12_,5c0abdc9c3b348e380ecfc1e04d9b026,0.936480992,0.047163344,-0.047163344,0.000535795,0.742507576,0.695344232,DDPG,8,pow,none,-1.274024246,0.436491422,0.508440183,10000,1,0.2
More Multiple Env and Tau ,12_,5e48e68294764d038e22f676d9cd9694,1,1,1,2.09404E-05,-0.25460739,0.971878516,DDPG,8,pow,linear,3.354254679,0.043029077,0.267928424,10000,1,0.2
More Multiple Env and Tau ,12_,60c82065b1bd47d691986d0c3f85fec0,1,1,1,0.862805876,-0.190991638,49.69413338,DDPG,8,pow,linear,4.014634612,0.28475816,0.703256202,10000,1,0.2
More Multiple Env and Tau ,12_,6376b9f6d3ac44a1951fd36d4e50d19b,1,1,1,0.88026485,-0.681391425,40.83782345,DDPG,8,pow,linear,1.310646387,0.067699144,0.5655358,10000,1,0.2
More Multiple Env and Tau ,12_,63cd1fdee0804c05ae72c87d8063045d,1,1,1,2.37666054,-0.25460739,32.9964344,DDPG,8,pow,none,3.354254679,0.043029077,0.267928424,10000,1,0.2
More Multiple Env and Tau ,12_,654ef21b4f7b4e77af2092ee871ad9b9,0.885247027,0.009068281,0.009068281,2.00694E-05,0.07902437,0.088092652,DDPG,8,pow,linear,-1.394038159,0.136743087,0.850171679,10000,1,0.2
More Multiple Env and Tau ,12_,68c5ec5a5698413db6f5135f5f67fb67,0.690621436,0.045120553,-0.045120553,4.25526E-07,0.145842533,0.100721979,ShockBuffer,8,pow,none,-9.507779045,0.215233671,0.37476372,10000,1,0.2
More Multiple Env and Tau ,12_,69b7dc03242744e2911f6c987086c9e4,0.948990926,0.039556698,-0.039556698,0.000363151,0.77548354,0.735926842,DDPG,8,pow,none,-5.252379477,0.346000121,0.267134001,10000,1,0.2
More Multiple Env and Tau ,12_,6a3dc4833c4748fa8399b7673c429e84,1,1,1,1.879404567,-0.067141537,40.39957824,DDPG,8,pow,none,8.127427832,0.455049694,0.975140869,10000,1,0.2
More Multiple Env and Tau ,12_,6a796cdb97ce45ce9cee2aa85c33cc0a,1,1,1,0.849185591,-0.743349638,51.79603025,DDPG,8,pow,linear,3.059097209,0.434091493,0.532544183,10000,1,0.2
More Multiple Env and Tau ,12_,6a9b37c5a357444d84f4a333c913750d,1,1,1,2.245185837,-0.312962441,53.98942703,ShockBuffer,8,pow,none,1.013143955,0.003935222,0.978082497,10000,1,0.2
More Multiple Env and Tau ,12_,6ad659b9883b4302ab054d66d776366f,0.986724532,0.008075339,0.008075339,0.000105339,0.608290343,0.616365683,ShockBuffer,8,pow,none,-3.350679346,0.428057367,0.402176776,10000,1,0.2
More Multiple Env and Tau ,12_,6bc858a8ea9f409ab5f19f03f3da7d7d,0.94083367,0.057066031,0.057066031,0.000260601,0.96450179,1.021567822,ShockBuffer,8,pow,linear,0.730979503,0.250281268,0.982132242,10000,1,0.2
More Multiple Env and Tau ,12_,6cf30ba24dcf42848a69360c47b8f4ff,0.985601872,0.010344878,0.010344878,1.48827E-05,0.718487731,0.728832609,ShockBuffer,8,pow,linear,-0.920993036,0.375250341,0.521420347,10000,1,0.2
More Multiple Env and Tau ,12_,6f7c1f8617ee48cc9e2b3beabef1fe49,0.864563454,0.097309497,-0.097309497,4.75232E-05,0.718487731,0.621178234,DDPG,8,pow,linear,-0.920993036,0.375250341,0.521420347,10000,1,0.2
More Multiple Env and Tau ,12_,707c74ca3df84d899beec5ab9a8fcaab,1,1,1,0.000124856,-0.312962441,0.766546017,ShockBuffer,8,pow,linear,1.013143955,0.003935222,0.978082497,10000,1,0.2
More Multiple Env and Tau ,12_,70bc4abf438a4170816b2513476a26b1,0.940964614,0.004665234,0.004665234,1.75904E-05,0.07902437,0.083689604,ShockBuffer,8,pow,linear,-1.394038159,0.136743087,0.850171679,10000,1,0.2
More Multiple Env and Tau ,12_,70c0de1c0b1f4064b68211e41c2e8617,1,1,1,2.275072343,-0.743349638,50.92961675,DDPG,8,pow,none,3.059097209,0.434091493,0.532544183,10000,1,0.2
More Multiple Env and Tau ,12_,714324c4e42a4e41b97b227a529c8a5b,0.000200099,0.49989995,-0.49989995,9.99993E-06,0.5,0.00010005,Estimate,2,pow,linear,0.5,0.16,0.8,10000,1,0.2
More Multiple Env and Tau ,12_,7677718af5bf476da15422bed519e2c7,1,1,1,0.024546505,-0.067141537,38.46789984,DDPG,8,pow,linear,8.127427832,0.455049694,0.975140869,10000,1,0.2
More Multiple Env and Tau ,12_,767d0921c25644819838730dd5d1be93,0.973970038,0.004480272,0.004480272,3.64393E-06,0.172119814,0.176600086,ShockBuffer,8,pow,none,-4.602727336,0.24102624,0.499938963,10000,1,0.2
More Multiple Env and Tau ,12_,768d7bb5d94143f98c518d88b1de2b23,0.961560863,0.010432346,-0.010432346,0.001674564,0.271399084,0.260966738,DDPG,8,pow,none,-0.239748549,0.140371361,0.645904427,10000,1,0.2
More Multiple Env and Tau ,12_,79da1035d93e46f78426abb8330c4563,0.913693231,0.051621318,0.051621318,0.001901665,0.598114364,0.649735682,DDPG,8,pow,linear,0.045772242,0.201529756,0.594225727,10000,1,0.2
More Multiple Env and Tau ,12_,7a471048c78a49bb85840b75f7d3ccd7,0.961920712,0.03686705,0.03686705,2.60271E-05,0.968165438,1.005032488,ShockBuffer,8,pow,linear,-4.807879264,0.295533598,0.229255547,10000,1,0.2
More Multiple Env and Tau ,12_,7c21799c5325431c95877ba0464c2fd7,0.97376413,0.023447719,-0.023447719,0.007598564,0.893727523,0.870279804,DDPG,8,pow,none,-3.739210461,0.231253098,0.233662068,10000,1,0.2
More Multiple Env and Tau ,12_,8013f51b45c641818abce2305aacfcd1,0.979222021,0.016112981,-0.016112981,0.000600959,0.77548354,0.759370559,ShockBuffer,8,pow,none,-5.252379477,0.346000121,0.267134001,10000,1,0.2
More Multiple Env and Tau ,12_,82794b41a8584804be8c1523baee19b8,0.838121312,0.144675439,-0.144675439,0.000185787,0.893727523,0.749052084,DDPG,8,pow,linear,-3.739210461,0.231253098,0.233662068,10000,1,0.2
More Multiple Env and Tau ,12_,876cdc58c6b04452add6d2e7c1095b01,1,1,1,2.333132495,-0.140454904,53.85634673,DDPG,8,pow,none,2.894373817,0.233960274,0.93771263,10000,1,0.2
More Multiple Env and Tau ,12_,87e189b345ec4455880f69703b4d40d7,0.919594678,0.048091578,0.048091578,0.000429413,0.598114364,0.646205941,DDPG,8,pow,none,0.045772242,0.201529756,0.594225727,10000,1,0.2
More Multiple Env and Tau ,12_,89ace34df4d44e57b58c9ac4ac7983cc,0.924629399,0.047500288,0.047500288,0.000677484,0.63022302,0.677723308,ShockBuffer,8,pow,none,-0.083642987,0.199604661,0.540623719,10000,1,0.2
More Multiple Env and Tau ,12_,8b9ae92acec94eabb9c0239196663247,1,1,1,2.245403549,-0.464262624,53.57427194,DDPG,8,pow,none,1.382852025,0.100458941,0.751790724,10000,1,0.2
More Multiple Env and Tau ,12_,8beda4cecd5e4941ac6cf9bd0b704eaf,0.957105637,0.027033015,-0.027033015,0.000271937,0.63022302,0.603190005,DDPG,8,pow,none,-0.083642987,0.199604661,0.540623719,10000,1,0.2
More Multiple Env and Tau ,12_,8f00a01390a34e8e83a7a81778a52901,1,1,1,0.015071827,-0.931126346,2.342888531,DDPG,8,pow,none,1.828278282,0.22867689,0.544526091,10000,1,0.2
More Multiple Env and Tau ,12_,90a4e9bd294148ecb029d115d9245dcd,1,1,1,2.21819932,-0.847165725,53.90528846,DDPG,8,pow,none,1.713179322,0.43587175,0.849367818,10000,1,0.2
More Multiple Env and Tau ,12_,910d729f6f304959a4d8b5117d8b11ce,0.829752177,0.150084864,-0.150084864,0.000390331,0.88156701,0.731482146,DDPG,8,pow,none,-1.137168835,0.348186451,0.429891494,10000,1,0.2
More Multiple Env and Tau ,12_,931640f4137a4f52a0027e89b0b43234,0.982881699,0.013274961,0.013274961,8.49152E-06,0.77548354,0.788758501,ShockBuffer,8,pow,linear,-5.252379477,0.346000121,0.267134001,10000,1,0.2
